name;nametype;recclass;mass (g);fall;year;id;reclat;reclong;GeoLocation
Dominion Range 08450;Valid;LL5;20,4;Found;01-janv-08;53124;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08451;Valid;L6;11,6;Found;01-janv-08;53125;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08452;Valid;L6;9,6;Found;01-janv-08;53126;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08453;Valid;L6;14,9;Found;01-janv-08;53127;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08454;Valid;LL5;30,4;Found;01-janv-08;53128;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08455;Valid;H6;19;Found;01-janv-08;53129;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08456;Valid;H6;10,7;Found;01-janv-08;53130;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08457;Valid;LL6;17;Found;01-janv-08;53131;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08458;Valid;LL6;19,2;Found;01-janv-08;53132;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08459;Valid;LL6;21,3;Found;01-janv-08;53133;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08460;Valid;LL5;53,4;Found;01-janv-08;53134;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08461;Valid;L6;122,4;Found;01-janv-08;53135;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08462;Valid;LL5;133,9;Found;01-janv-08;53136;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08463;Valid;LL5;160,9;Found;01-janv-08;53137;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08464;Valid;L6;72,6;Found;01-janv-08;53138;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08465;Valid;L6;92,5;Found;01-janv-08;53139;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08466;Valid;LL5;48,7;Found;01-janv-08;53140;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08467;Valid;LL5;82,5;Found;01-janv-08;53141;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08468;Valid;H3.5;64,8;Found;01-janv-08;53142;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08469;Valid;LL5;148,8;Found;01-janv-08;53143;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08470;Valid;LL6;36,3;Found;01-janv-08;53144;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08471;Valid;LL6;31,3;Found;01-janv-08;53145;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08472;Valid;LL5;18,5;Found;01-janv-08;53146;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08473;Valid;LL5;14,9;Found;01-janv-08;53147;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08474;Valid;LL6;17,4;Found;01-janv-08;53148;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08475;Valid;L5;17,9;Found;01-janv-08;53149;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08476;Valid;CV3;25,1;Found;01-janv-08;53150;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08477;Valid;LL5;14,5;Found;01-janv-08;53151;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08478;Valid;LL5;21,2;Found;01-janv-08;53152;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08479;Valid;L6;11,9;Found;01-janv-08;53153;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08480;Valid;H5;14,5;Found;01-janv-08;53154;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08481;Valid;L5;9,9;Found;01-janv-08;53155;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08482;Valid;LL6;21,4;Found;01-janv-08;53156;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08483;Valid;L6;19,2;Found;01-janv-08;53157;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08484;Valid;LL6;22,4;Found;01-janv-08;53158;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08485;Valid;LL6;18,3;Found;01-janv-08;53159;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08486;Valid;LL6;23;Found;01-janv-08;53160;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08487;Valid;LL6;25,2;Found;01-janv-08;53161;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08488;Valid;LL6;25,2;Found;01-janv-08;53162;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08489;Valid;LL5;12,9;Found;01-janv-08;53163;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08490;Valid;LL6;18,5;Found;01-janv-08;53164;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08491;Valid;L5;34,5;Found;01-janv-08;53165;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08492;Valid;LL6;35,7;Found;01-janv-08;53166;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08493;Valid;LL5;22,8;Found;01-janv-08;53167;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08494;Valid;L6;21,2;Found;01-janv-08;53168;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08495;Valid;H6;38,1;Found;01-janv-08;53169;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08496;Valid;L6;15,5;Found;01-janv-08;53170;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08497;Valid;L6;28,7;Found;01-janv-08;53171;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08498;Valid;LL6;16,9;Found;01-janv-08;53172;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08499;Valid;LL6;55,4;Found;01-janv-08;53173;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08500;Valid;LL6;65,8;Found;01-janv-08;53174;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08501;Valid;LL5;68,7;Found;01-janv-08;53175;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08502;Valid;LL6;68,8;Found;01-janv-08;53176;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08503;Valid;LL6;15,3;Found;01-janv-08;53177;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08504;Valid;LL6;51,2;Found;01-janv-08;53178;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08505;Valid;L6;42,4;Found;01-janv-08;53179;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08506;Valid;LL6;48,9;Found;01-janv-08;53180;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08507;Valid;LL6;37,5;Found;01-janv-08;53181;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08508;Valid;L6;28,5;Found;01-janv-08;53182;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08509;Valid;H5;29,3;Found;01-janv-08;53183;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08510;Valid;LL6;166,5;Found;01-janv-08;52168;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08511;Valid;LL6;124,9;Found;01-janv-08;52169;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08512;Valid;LL5;208,3;Found;01-janv-08;52170;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08513;Valid;LL5;102,2;Found;01-janv-08;52171;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08514;Valid;LL6;67,1;Found;01-janv-08;52172;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08515;Valid;LL6;16,2;Found;01-janv-08;53184;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08516;Valid;LL6;22;Found;01-janv-08;53185;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08517;Valid;LL6;28,4;Found;01-janv-08;53186;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08518;Valid;LL6;18,9;Found;01-janv-08;53187;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08519;Valid;H6;22,6;Found;01-janv-08;53188;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08520;Valid;LL6;31,1;Found;01-janv-08;53189;0.000000;0.000000;(0.000000, 0.000000)
Dominion Range 08521;Valid;LL6;16;Found;01-janv-08;53190;0.000000;0.000000;(0.000000, 0.000000)
Grandview;Valid;L5;6400;Found;01-janv-08;47730;32.788333;-101.938333;(32.788333, -101.938333)
Harper Dry Lake 029;Valid;H6;11,56;Found;01-janv-08;52112;35.045680;-117.266580;(35.045680, -117.266580)
Hyattville;Valid;L6;8911;Found;01-janv-08;52755;44.338230;-107.674050;(44.338230, -107.674050)
Ifould Lake 001;Valid;L5;40,9;Found;01-janv-08;52649;-30.850000;132.083330;(-30.850000, 132.083330)
Jepara;Valid;Pallasite, PMG;499500;Found;01-janv-08;53840;-6.600000;110.733330;(-6.600000, 110.733330)
Jiddat al Harasis 479  ;Valid;Martian (shergottite);553;Found;01-janv-08;49513;19.785650;55.853500;(19.785650, 55.853500)
Jiddat al Harasis 480;Valid;H5;21,7;Found;01-janv-08;50670;19.971330;56.430060;(19.971330, 56.430060)
Jiddat al Harasis 481;Valid;Mesosiderite;3,8;Found;01-janv-08;50671;19.971330;56.430060;(19.971330, 56.430060)
Jiddat al Harasis 482;Valid;Mesosiderite;31,9;Found;01-janv-08;50672;19.975250;56.428390;(19.975250, 56.428390)
Jiddat al Harasis 483;Valid;Mesosiderite;2,9;Found;01-janv-08;50673;19.978750;56.419390;(19.978750, 56.419390)
Jiddat al Harasis 484;Valid;H6;5,8;Found;01-janv-08;50674;19.978920;56.431940;(19.978920, 56.431940)
Jiddat al Harasis 485;Valid;Mesosiderite;40,5;Found;01-janv-08;50675;19.977780;56.423610;(19.977780, 56.423610)
Jiddat al Harasis 486;Valid;Mesosiderite;15,8;Found;01-janv-08;50676;19.975310;56.421920;(19.975310, 56.421920)
Jiddat al Harasis 487;Valid;H6;5,9;Found;01-janv-08;50677;19.975670;56.418000;(19.975670, 56.418000)
Jiddat al Harasis 488;Valid;H3;22;Found;01-janv-08;50678;19.968250;56.415140;(19.968250, 56.415140)
Jiddat al Harasis 489;Valid;Mesosiderite;30,9;Found;01-janv-08;50679;19.968860;56.416780;(19.968860, 56.416780)
Jiddat al Harasis 490;Valid;H6;8;Found;01-janv-08;50680;19.976830;56.411080;(19.976830, 56.411080)
Jiddat al Harasis 491;Valid;H4/5;43;Found;01-janv-08;50681;19.980560;56.412060;(19.980560, 56.412060)
Jiddat al Harasis 492;Valid;Mesosiderite;325;Found;01-janv-08;50682;19.981470;56.417440;(19.981470, 56.417440)
Jiddat al Harasis 505;Valid;H5;326,2;Found;01-janv-08;50918;19.694180;55.674800;(19.694180, 55.674800)
Jiddat al Harasis 506;Valid;H5;2850,3;Found;01-janv-08;50919;19.674950;55.647430;(19.674950, 55.647430)
Jiddat al Harasis 507;Valid;L6;310;Found;01-janv-08;50920;19.678970;55.521150;(19.678970, 55.521150)
Jiddat al Harasis 508;Valid;L6;387,9;Found;01-janv-08;50921;19.669770;55.512400;(19.669770, 55.512400)
Jiddat al Harasis 509;Valid;H4;147,8;Found;01-janv-08;50922;19.637830;55.562370;(19.637830, 55.562370)
Jiddat al Harasis 510;Valid;H6;21,9;Found;01-janv-08;50923;19.634980;55.564030;(19.634980, 55.564030)
Jiddat al Harasis 511;Valid;H6;166,4;Found;01-janv-08;50924;19.541880;55.152730;(19.541880, 55.152730)
Jiddat al Harasis 512;Valid;H4;1242;Found;01-janv-08;50925;19.530850;55.179980;(19.530850, 55.179980)
Jiddat al Harasis 513;Valid;LL7;9,5;Found;01-janv-08;51407;19.530980;55.179780;(19.530980, 55.179780)
Jiddat al Harasis 514;Valid;EL4;20,2;Found;01-janv-08;54447;19.526620;55.195420;(19.526620, 55.195420)
Jiddat al Harasis 515;Valid;L5-6;24,4;Found;01-janv-08;50926;19.549630;55.246680;(19.549630, 55.246680)
Jiddat al Harasis 516;Valid;H5;172,8;Found;01-janv-08;50927;19.410780;55.114030;(19.410780, 55.114030)
Jiddat al Harasis 517;Valid;H6;162,3;Found;01-janv-08;50928;19.501530;55.172920;(19.501530, 55.172920)
Jiddat al Harasis 518;Valid;H6;14,1;Found;01-janv-08;50929;19.530420;55.180070;(19.530420, 55.180070)
Jiddat al Harasis 519;Valid;H6;0,9;Found;01-janv-08;50930;19.530600;55.180970;(19.530600, 55.180970)
Jiddat al Harasis 520;Valid;L6;117,1;Found;01-janv-08;50931;19.530480;55.181350;(19.530480, 55.181350)
Jiddat al Harasis 521;Valid;L6;1989;Found;01-janv-08;51408;19.530480;55.181570;(19.530480, 55.181570)
Jiddat al Harasis 522;Valid;H6;6;Found;01-janv-08;51409;19.531700;55.181480;(19.531700, 55.181480)
Jiddat al Harasis 523;Valid;H6;60,6;Found;01-janv-08;51410;19.531820;55.181830;(19.531820, 55.181830)
Jiddat al Harasis 524;Valid;H6;6;Found;01-janv-08;51411;19.531220;55.179750;(19.531220, 55.179750)
Jiddat al Harasis 525;Valid;L4-6;1,6;Found;01-janv-08;51412;19.533230;55.175020;(19.533230, 55.175020)
Jiddat al Harasis 526;Valid;H6;5,6;Found;01-janv-08;51413;19.533330;55.175570;(19.533330, 55.175570)
Jiddat al Harasis 527;Valid;H6;3,8;Found;01-janv-08;51414;19.533730;55.175530;(19.533730, 55.175530)
Jiddat al Harasis 528;Valid;H6;19,7;Found;01-janv-08;51415;19.534280;55.174030;(19.534280, 55.174030)
Jiddat al Harasis 529;Valid;H6;2,1;Found;01-janv-08;51416;19.534280;55.174030;(19.534280, 55.174030)
Jiddat al Harasis 530;Valid;H4-6;12,6;Found;01-janv-08;51417;19.533480;55.174900;(19.533480, 55.174900)
Jiddat al Harasis 531;Valid;H6;1,7;Found;01-janv-08;51418;19.534150;55.175480;(19.534150, 55.175480)
Jiddat al Harasis 532;Valid;L6;30,8;Found;01-janv-08;50932;19.533780;55.174780;(19.533780, 55.174780)
Jiddat al Harasis 533;Valid;H6;24;Found;01-janv-08;51419;19.540550;55.167070;(19.540550, 55.167070)
Jiddat al Harasis 534;Valid;H6;87,1;Found;01-janv-08;50933;19.538480;55.169650;(19.538480, 55.169650)
Jiddat al Harasis 535;Valid;H4-6;89,4;Found;01-janv-08;51420;19.536020;55.167120;(19.536020, 55.167120)
Jiddat al Harasis 536;Valid;H6;1;Found;01-janv-08;51421;19.544020;55.165080;(19.544020, 55.165080)
Jiddat al Harasis 537;Valid;H6;33,2;Found;01-janv-08;51422;19.536670;55.173850;(19.536670, 55.173850)
Jiddat al Harasis 538;Valid;H6;316;Found;01-janv-08;50934;19.545300;55.162480;(19.545300, 55.162480)
Jiddat al Harasis 539;Valid;H4;0,5;Found;01-janv-08;50935;19.545270;55.162330;(19.545270, 55.162330)
Jiddat al Harasis 540;Valid;H5;259,2;Found;01-janv-08;50936;19.535750;55.162500;(19.535750, 55.162500)
Jiddat al Harasis 541;Valid;H5;104,2;Found;01-janv-08;50937;19.536570;55.162980;(19.536570, 55.162980)
Jiddat al Harasis 542;Valid;H4;80,1;Found;01-janv-08;50938;19.611220;55.229130;(19.611220, 55.229130)
Jiddat al Harasis 543;Valid;H6;8,8;Found;01-janv-08;51423;19.538070;55.167880;(19.538070, 55.167880)
Jiddat al Harasis 544;Valid;H5;78,8;Found;01-janv-08;50939;19.547520;55.165680;(19.547520, 55.165680)
Jiddat al Harasis 545;Valid;H5;14,6;Found;01-janv-08;50940;19.536650;55.162770;(19.536650, 55.162770)
Jiddat al Harasis 546;Valid;H6;322,9;Found;01-janv-08;50941;19.536630;55.160120;(19.536630, 55.160120)
Jiddat al Harasis 547;Valid;H4-6;105,6;Found;01-janv-08;51424;19.538200;55.168330;(19.538200, 55.168330)
Jiddat al Harasis 548;Valid;L6;433,6;Found;01-janv-08;50942;19.531020;55.182370;(19.531020, 55.182370)
Jiddat al Harasis 549;Valid;H5;86,5;Found;01-janv-08;50943;19.538580;55.201680;(19.538580, 55.201680)
Jiddat al Harasis 550;Valid;H6;193,9;Found;01-janv-08;50944;19.536970;55.177420;(19.536970, 55.177420)
Jiddat al Harasis 551;Valid;H4-6;24;Found;01-janv-08;51425;19.529130;55.181650;(19.529130, 55.181650)
Jiddat al Harasis 552;Valid;L5;17,7;Found;01-janv-08;50945;19.525000;55.183330;(19.525000, 55.183330)
Jiddat al Harasis 553;Valid;L6;496,5;Found;01-janv-08;50946;19.598700;55.187730;(19.598700, 55.187730)
Jiddat al Harasis 554;Valid;H6;6,8;Found;01-janv-08;50947;19.599950;55.186030;(19.599950, 55.186030)
Jiddat al Harasis 555;Valid;H5;1759,6;Found;01-janv-08;50948;19.572050;55.486550;(19.572050, 55.486550)
Jiddat al Harasis 556;Valid;Howardite;36,6;Found;01-janv-08;54492;19.657150;55.589870;(19.657150, 55.589870)
Jiddat al Harasis 557;Valid;H5;29,9;Found;01-janv-08;50949;19.644850;55.642280;(19.644850, 55.642280)
Jiddat al Harasis 558;Valid;L6;67,6;Found;01-janv-08;50950;19.763820;56.117980;(19.763820, 56.117980)
Jiddat al Harasis 559;Valid;H3.7/3.8;208,6;Found;01-janv-08;51426;19.839920;56.105170;(19.839920, 56.105170)
Jiddat al Harasis 560;Valid;H4;108,6;Found;01-janv-08;54448;19.856030;56.105770;(19.856030, 56.105770)
Jiddat al Harasis 561;Valid;H5;8,7;Found;01-janv-08;50951;19.899300;56.172670;(19.899300, 56.172670)
Jiddat al Harasis 562;Valid;L3.7/3.8;350;Found;01-janv-08;51427;19.832630;56.213170;(19.832630, 56.213170)
Jiddat al Harasis 563;Valid;H6;2141,4;Found;01-janv-08;50952;19.671200;56.197670;(19.671200, 56.197670)
Jiddat al Harasis 564;Valid;H6;1173;Found;01-janv-08;50953;19.686750;56.144130;(19.686750, 56.144130)
Jiddat al Harasis 565;Valid;H5;3,2;Found;01-janv-08;50954;19.834220;56.485630;(19.834220, 56.485630)
Ksar Ghilane 001;Valid;L6;5511;Found;01-janv-08;54553;32.681000;9.728720;(32.681000, 9.728720)
Kumtag;Valid;H5;26000;Found;01-janv-08;49512;41.668890;93.173060;(41.668890, 93.173060)
Laughlin;Valid;H5;10;Found;01-janv-08;53492;35.168670;-114.455000;(35.168670, -114.455000)
Lucerne Valley 094;Valid;CK5;3,5;Found;01-janv-08;52526;34.487120;-116.961470;(34.487120, -116.961470)
Lucerne Valley 095;Valid;CK5;1,1;Found;01-janv-08;52527;34.486570;-116.959200;(34.486570, -116.959200)
Lucerne Valley 096;Valid;L5;7,3;Found;01-janv-08;52528;34.486620;-116.956400;(34.486620, -116.956400)
Lucerne Valley 097;Valid;CK4;6,5;Found;01-janv-08;52529;34.485650;-116.956730;(34.485650, -116.956730)
Lucerne Valley 098;Valid;CK4;1,5;Found;01-janv-08;52530;34.487030;-116.955950;(34.487030, -116.955950)
Lucerne Valley 099;Valid;CK5;3,2;Found;01-janv-08;52531;34.487330;-116.960550;(34.487330, -116.960550)
Lucerne Valley 100;Valid;CK5;0,8;Found;01-janv-08;52532;34.487380;-116.960650;(34.487380, -116.960650)
Lucerne Valley 101;Valid;CK4;4;Found;01-janv-08;52533;34.485980;-116.955930;(34.485980, -116.955930)
Mangum;Valid;H4;750;Found;01-janv-08;55331;34.849000;-99.704000;(34.849000, -99.704000)
Bunburra Rockhole;Valid;Eucrite;324;Fell;01-janv-07;48653;-31.350000;129.190000;(-31.350000, 129.190000)
Cali;Valid;H/L4;478;Fell;01-janv-07;45976;3.405000;-76.510000;(3.405000, -76.510000)
Carancas;Valid;H4-5;342;Fell;01-janv-07;45817;-16.664440;-69.043890;(-16.664440, -69.043890)
Chergach ;Valid;H5;100000;Fell;01-janv-07;47347;23.696390;-5.014720;(23.696390, -5.014720)
Didim;Valid;H3-5;3396;Fell;01-janv-07;47350;37.351720;27.329970;(37.351720, 27.329970)
Mahadevpur;Valid;H4/5;70500;Fell;01-janv-07;47361;27.666670;95.783330;(27.666670, 95.783330)
Puerto Lápice;Valid;Eucrite-br;500;Fell;01-janv-07;45984;39.350000;-3.516670;(39.350000, -3.516670)
Red Canyon Lake;Valid;H5;18,41;Fell;01-janv-07;53502;38.137420;-119.758120;(38.137420, -119.758120)
Al Huqf 065;Valid;L6;2084,16;Found;01-janv-07;48537;19.320920;57.229770;(19.320920, 57.229770)
Al Huqf 066;Valid;L4;150,057;Found;01-janv-07;48538;19.510530;57.129200;(19.510530, 57.129200)
Alaer 001;Valid;LL5;1,7;Found;01-janv-07;49713;40.333330;81.250000;(40.333330, 81.250000)
Alaer 002;Valid;LL5;1,1;Found;01-janv-07;49714;40.333330;81.250000;(40.333330, 81.250000)
Batyushkovo;Valid;L5;4620;Found;01-janv-07;51586;55.548670;35.299500;(55.548670, 35.299500)
Buck Mountains 005;Valid;L6;859,7;Found;01-janv-07;55334;34.703370;-114.190970;(34.703370, -114.190970)
Dar al Gani 1049 ;Valid;H5;88;Found;01-janv-07;47348;27.266330;16.357830;(27.266330, 16.357830)
Dar al Gani 1050 ;Valid;H6;265;Found;01-janv-07;47349;28.214170;15.550830;(28.214170, 15.550830)
Dar al Gani 1055;Valid;Eucrite-pmict;305;Found;01-janv-07;53638;27.380000;16.469000;(27.380000, 16.469000)
Desert Willow;Valid;H4/5;11,3;Found;01-janv-07;48655;32.319000;-111.077000;(32.319000, -111.077000)
Dhofar 1434;Valid;CM-an;42;Found;01-janv-07;48539;18.356750;54.025920;(18.356750, 54.025920)
Dhofar 1435;Valid;H5;11,7;Found;01-janv-07;51593;18.248620;54.003630;(18.248620, 54.003630)
Dhofar 1619;Valid;CM2;6,18;Found;01-janv-07;52887;18.674580;54.439950;(18.674580, 54.439950)
Dhofar 1629;Valid;Lunar (bas/anor);2,51;Found;01-janv-07;54838;18.460000;54.058000;(18.460000, 54.058000)
En Naffatiyah;Valid;L6;87,2;Found;01-janv-07;52012;33.218880;10.834450;(33.218880, 10.834450)
Great Sand Sea 026;Valid;H6;100;Found;01-janv-07;49490;28.189170;25.621670;(28.189170, 25.621670)
Great Sand Sea 035;Valid;H5/6;40,94;Found;01-janv-07;51003;26.616670;26.199330;(26.616670, 26.199330)
Great Sand Sea 036;Valid;H5;128,91;Found;01-janv-07;51004;26.625330;26.198330;(26.625330, 26.198330)
Great Sand Sea 037;Valid;H4;66,94;Found;01-janv-07;51005;26.771330;26.542830;(26.771330, 26.542830)
Great Sand Sea 038;Valid;H5;146,04;Found;01-janv-07;51006;26.825830;27.142330;(26.825830, 27.142330)
Great Sand Sea 039;Valid;H5;128,63;Found;01-janv-07;51007;26.823500;27.141500;(26.823500, 27.141500)
Harper Dry Lake 017;Valid;H6;16,4;Found;01-janv-07;45964;35.041020;-117.274650;(35.041020, -117.274650)
Harper Dry Lake 018;Valid;H6;39,7;Found;01-janv-07;52983;35.042100;-117.275120;(35.042100, -117.275120)
Harper Dry Lake 019;Valid;L6;118,7;Found;01-janv-07;45965;35.040150;-117.272830;(35.040150, -117.272830)
Jiddat al Harasis 319;Valid;Mesosiderite;4,5;Found;01-janv-07;53575;19.977220;56.425270;(19.977220, 56.425270)
Jiddat al Harasis 320;Valid;Mesosiderite;25,7;Found;01-janv-07;55269;19.999100;56.411180;(19.999100, 56.411180)
Jiddat al Harasis 408;Valid;L5;280,972;Found;01-janv-07;48559;19.734720;56.455580;(19.734720, 56.455580)
Jiddat al Harasis 409;Valid;Eucrite;283,604;Found;01-janv-07;48560;19.676780;56.603920;(19.676780, 56.603920)
Jiddat al Harasis 410;Valid;Eucrite;529,639;Found;01-janv-07;48561;19.685980;56.622700;(19.685980, 56.622700)
Jiddat al Harasis 411;Valid;L6;159,4;Found;01-janv-07;48562;19.677420;56.603850;(19.677420, 56.603850)
Jiddat al Harasis 412;Valid;H6;14,745;Found;01-janv-07;48563;19.966320;56.217550;(19.966320, 56.217550)
Jiddat al Harasis 413;Valid;H4;172,6;Found;01-janv-07;48564;19.829920;56.576980;(19.829920, 56.576980)
Jiddat al Harasis 414;Valid;H6;27,298;Found;01-janv-07;48565;19.827000;56.565670;(19.827000, 56.565670)
Jiddat al Harasis 415;Valid;H6;304,246;Found;01-janv-07;48566;19.814620;56.529980;(19.814620, 56.529980)
Jiddat al Harasis 416;Valid;L6;18,77;Found;01-janv-07;48567;19.787200;56.421570;(19.787200, 56.421570)
Jiddat al Harasis 417;Valid;H4-5;36,132;Found;01-janv-07;48568;19.784950;56.421950;(19.784950, 56.421950)
Jiddat al Harasis 418;Valid;H4;205,926;Found;01-janv-07;48569;19.792330;56.426250;(19.792330, 56.426250)
Jiddat al Harasis 419;Valid;H4;111,224;Found;01-janv-07;48570;19.797520;56.439920;(19.797520, 56.439920)
Jiddat al Harasis 420;Valid;H3/4;25,091;Found;01-janv-07;48571;19.957650;56.177680;(19.957650, 56.177680)
Jiddat al Harasis 421;Valid;L6;47,909;Found;01-janv-07;48572;19.924150;56.336830;(19.924150, 56.336830)
Jiddat al Harasis 422;Valid;Ureilite;61,5;Found;01-janv-07;48573;19.839280;56.479370;(19.839280, 56.479370)
